url,http_status,markdown_file,combined,coverage,output_path
http://www.annavinpadaippugal.info/kadithangal/naadagamadidalam_2_2.htm,200,kadithangal/naadagamadidalam_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naadagamadidalam_2.md
http://www.annavinpadaippugal.info/kadithangal/naalum_naalum_1.htm,200,kadithangal/naalum_naalum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naalum_naalum.md
http://www.annavinpadaippugal.info/kadithangal/naalum_naalum_2.htm,200,kadithangal/naalum_naalum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naalum_naalum.md
http://www.annavinpadaippugal.info/kadithangal/naamaavathu.htm,200,kadithangal/naamaavathu.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naamaavathu.md
http://www.annavinpadaippugal.info/kadithangal/naanalam_1.htm,200,kadithangal/naanalam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naanalam.md
http://www.annavinpadaippugal.info/kadithangal/naanalam_2.htm,200,kadithangal/naanalam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naanalam.md
http://www.annavinpadaippugal.info/kadithangal/naattunilai_palaninaivugal_1.htm,200,kadithangal/naattunilai_palaninaivugal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naattunilai_palaninaivugal.md
http://www.annavinpadaippugal.info/kadithangal/naattunilai_palaninaivugal_2.htm,200,kadithangal/naattunilai_palaninaivugal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naattunilai_palaninaivugal.md
http://www.annavinpadaippugal.info/kadithangal/naavalar_nam_kavalar_1.htm,200,kadithangal/naavalar_nam_kavalar.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naavalar_nam_kavalar.md
http://www.annavinpadaippugal.info/kadithangal/naavalar_nam_kavalar_2.htm,200,kadithangal/naavalar_nam_kavalar.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/naavalar_nam_kavalar.md
http://www.annavinpadaippugal.info/kadithangal/nacharivu_seigirargal_1.htm,200,kadithangal/nacharivu_seigirargal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nacharivu_seigirargal.md
http://www.annavinpadaippugal.info/kadithangal/nacharivu_seigirargal_2.htm,200,kadithangal/nacharivu_seigirargal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nacharivu_seigirargal.md
http://www.annavinpadaippugal.info/kadithangal/nallatheerpu_1.htm,200,kadithangal/nallatheerpu.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nallatheerpu.md
http://www.annavinpadaippugal.info/kadithangal/nallatheerpu_2.htm,200,kadithangal/nallatheerpu.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nallatheerpu.md
http://www.annavinpadaippugal.info/kadithangal/nallorin_theerpu_1.htm,200,kadithangal/nallorin_theerpu.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nallorin_theerpu.md
http://www.annavinpadaippugal.info/kadithangal/nallorin_theerpu_2.htm,200,kadithangal/nallorin_theerpu.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nallorin_theerpu.md
http://www.annavinpadaippugal.info/kadithangal/nari_pariyana_kathai_1.htm,200,kadithangal/nari_pariyana_kathai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nari_pariyana_kathai.md
http://www.annavinpadaippugal.info/kadithangal/nari_pariyana_kathai_2.htm,200,kadithangal/nari_pariyana_kathai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nari_pariyana_kathai.md
http://www.annavinpadaippugal.info/kadithangal/nari_pariyana_kathai_3.htm,200,kadithangal/nari_pariyana_kathai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nari_pariyana_kathai.md
http://www.annavinpadaippugal.info/kadithangal/nedunallvaadai.htm,200,kadithangal/nedunallvaadai.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nedunallvaadai.md
http://www.annavinpadaippugal.info/kadithangal/nedunchezhiyan_andrum_indrum.htm,200,kadithangal/nedunchezhiyan_andrum_indrum.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nedunchezhiyan_andrum_indrum.md
http://www.annavinpadaippugal.info/kadithangal/neenda_idaivelikku_1.htm,200,kadithangal/neenda_idaivelikku.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/neenda_idaivelikku.md
http://www.annavinpadaippugal.info/kadithangal/neenda_idaivelikku_2.htm,200,kadithangal/neenda_idaivelikku.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/neenda_idaivelikku.md
http://www.annavinpadaippugal.info/kadithangal/neenda_idaivelikku_3.htm,200,kadithangal/neenda_idaivelikku.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/neenda_idaivelikku.md
http://www.annavinpadaippugal.info/kadithangal/netrikannai_kaattinalum.htm,200,kadithangal/netrikannai_kaattinalum.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/netrikannai_kaattinalum.md
http://www.annavinpadaippugal.info/kadithangal/nilavu_kazhagavetri_1.htm,200,kadithangal/nilavu_kazhagavetri.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nilavu_kazhagavetri.md
http://www.annavinpadaippugal.info/kadithangal/nilavu_kazhagavetri_2.htm,200,kadithangal/nilavu_kazhagavetri.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/nilavu_kazhagavetri.md
http://www.annavinpadaippugal.info/kadithangal/ninaivalaigal_1.htm,200,kadithangal/ninaivalaigal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/ninaivalaigal.md
http://www.annavinpadaippugal.info/kadithangal/ninaivalaigal_2.htm,200,kadithangal/ninaivalaigal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/ninaivalaigal.md
http://www.annavinpadaippugal.info/kadithangal/oattandiyakkivittu_1_1.htm,200,kadithangal/oattandiyakkivittu_1.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oattandiyakkivittu_1.md
http://www.annavinpadaippugal.info/kadithangal/oattandiyakkivittu_1_2.htm,200,kadithangal/oattandiyakkivittu_1.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oattandiyakkivittu_1.md
http://www.annavinpadaippugal.info/kadithangal/oattandiyakkivittu_2_1.htm,200,kadithangal/oattandiyakkivittu_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oattandiyakkivittu_2.md
http://www.annavinpadaippugal.info/kadithangal/oattandiyakkivittu_2_2.htm,200,kadithangal/oattandiyakkivittu_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oattandiyakkivittu_2.md
http://www.annavinpadaippugal.info/kadithangal/oattu_chavadi_pogumun_1.htm,200,kadithangal/oattu_chavadi_pogumun.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oattu_chavadi_pogumun.md
http://www.annavinpadaippugal.info/kadithangal/oattu_chavadi_pogumun_2.htm,200,kadithangal/oattu_chavadi_pogumun.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oattu_chavadi_pogumun.md
http://www.annavinpadaippugal.info/kadithangal/olipadaitha_kanninai_1.htm,200,kadithangal/olipadaitha_kanninai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/olipadaitha_kanninai.md
http://www.annavinpadaippugal.info/kadithangal/olipadaitha_kanninai_2.htm,200,kadithangal/olipadaitha_kanninai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/olipadaitha_kanninai.md
http://www.annavinpadaippugal.info/kadithangal/oliyum_oliyum_1.htm,200,kadithangal/oliyum_oliyum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oliyum_oliyum.md
http://www.annavinpadaippugal.info/kadithangal/oliyum_oliyum_2.htm,200,kadithangal/oliyum_oliyum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/oliyum_oliyum.md
http://www.annavinpadaippugal.info/kadithangal/ondraga_koodi_1.htm,200,kadithangal/ondraga_koodi.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/ondraga_koodi.md
http://www.annavinpadaippugal.info/kadithangal/ondraga_koodi_2.htm,200,kadithangal/ondraga_koodi.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/ondraga_koodi.md
http://www.annavinpadaippugal.info/kadithangal/orae_oru_prachinai.htm,200,kadithangal/orae_oru_prachinai.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/orae_oru_prachinai.md
http://www.annavinpadaippugal.info/kadithangal/paal_padi_etthanai_1.htm,200,kadithangal/paal_padi_etthanai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/paal_padi_etthanai.md
http://www.annavinpadaippugal.info/kadithangal/paal_padi_etthanai_2.htm,200,kadithangal/paal_padi_etthanai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/paal_padi_etthanai.md
http://www.annavinpadaippugal.info/kadithangal/paavi_pollathavan.htm,200,kadithangal/paavi_pollathavan.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/paavi_pollathavan.md
http://www.annavinpadaippugal.info/kadithangal/padamam_padam_1.htm,200,kadithangal/padamam_padam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamam_padam.md
http://www.annavinpadaippugal.info/kadithangal/padamam_padam_2.htm,200,kadithangal/padamam_padam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamam_padam.md
http://www.annavinpadaippugal.info/kadithangal/padamum_paadamum.htm,200,kadithangal/padamum_paadamum.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamum_paadamum.md
http://www.annavinpadaippugal.info/kadithangal/padamum_paadamum_2_1.htm,200,kadithangal/padamum_paadamum_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamum_paadamum_2.md
http://www.annavinpadaippugal.info/kadithangal/padamum_paadamum_2_2.htm,200,kadithangal/padamum_paadamum_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamum_paadamum_2.md
http://www.annavinpadaippugal.info/kadithangal/padamum_paadamum_3_1.htm,200,kadithangal/padamum_paadamum_3.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamum_paadamum_3.md
http://www.annavinpadaippugal.info/kadithangal/padamum_paadamum_3_2.htm,200,kadithangal/padamum_paadamum_3.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamum_paadamum_3.md
http://www.annavinpadaippugal.info/kadithangal/padamum_paadamum_4_1.htm,200,kadithangal/padamum_paadamum_4.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamum_paadamum_4.md
http://www.annavinpadaippugal.info/kadithangal/padamum_paadamum_4_2.htm,200,kadithangal/padamum_paadamum_4.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/padamum_paadamum_4.md
http://www.annavinpadaippugal.info/kadithangal/paeragarathi.htm,200,kadithangal/paeragarathi.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/paeragarathi.md
http://www.annavinpadaippugal.info/kadithangal/paesattum_thambi_1.htm,200,kadithangal/paesattum_thambi.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/paesattum_thambi.md
http://www.annavinpadaippugal.info/kadithangal/paesattum_thambi_2.htm,200,kadithangal/paesattum_thambi.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/paesattum_thambi.md
http://www.annavinpadaippugal.info/kadithangal/pagaivan_paniyal_1.htm,200,kadithangal/pagaivan_paniyal_1.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/pagaivan_paniyal_1.md
http://www.annavinpadaippugal.info/kadithangal/panabaanam_1.htm,200,kadithangal/panabaanam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/panabaanam.md
http://www.annavinpadaippugal.info/kadithangal/panabaanam_2.htm,200,kadithangal/panabaanam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/panabaanam.md
http://www.annavinpadaippugal.info/kadithangal/panneer_thelithalum_1.htm,200,kadithangal/panneer_thelithalum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/panneer_thelithalum.md
http://www.annavinpadaippugal.info/kadithangal/panneer_thelithalum_2.htm,200,kadithangal/panneer_thelithalum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/panneer_thelithalum.md
http://www.annavinpadaippugal.info/kadithangal/parakkum_kuthirai_1.htm,200,kadithangal/parakkum_kuthirai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/parakkum_kuthirai.md
http://www.annavinpadaippugal.info/kadithangal/parakkum_kuthirai_2.htm,200,kadithangal/parakkum_kuthirai.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/parakkum_kuthirai.md
http://www.annavinpadaippugal.info/kadithangal/patru_1_1.htm,200,kadithangal/patru_1.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/patru_1.md
http://www.annavinpadaippugal.info/kadithangal/patru_1_2.htm,200,kadithangal/patru_1.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/patru_1.md
http://www.annavinpadaippugal.info/kadithangal/patru_2_1.htm,200,kadithangal/patru_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/patru_2.md
http://www.annavinpadaippugal.info/kadithangal/patru_2_2.htm,200,kadithangal/patru_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/patru_2.md
http://www.annavinpadaippugal.info/kadithangal/pattapahalil_1.htm,200,kadithangal/pattapahalil.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/pattapahalil.md
http://www.annavinpadaippugal.info/kadithangal/pattapahalil_2.htm,200,kadithangal/pattapahalil.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/pattapahalil.md
http://www.annavinpadaippugal.info/kadithangal/pattapahalil_3.htm,200,kadithangal/pattapahalil.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/pattapahalil.md
http://www.annavinpadaippugal.info/kadithangal/periya_pulligal_1.htm,200,kadithangal/periya_pulligal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/periya_pulligal.md
http://www.annavinpadaippugal.info/kadithangal/periya_pulligal_2.htm,200,kadithangal/periya_pulligal.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/periya_pulligal.md
http://www.annavinpadaippugal.info/kadithangal/poar_poar.htm,200,kadithangal/poar_poar.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/poar_poar.md
http://www.annavinpadaippugal.info/kadithangal/police_police_1.htm,200,kadithangal/police_police.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/police_police.md
http://www.annavinpadaippugal.info/kadithangal/police_police_2.htm,200,kadithangal/police_police.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/police_police.md
http://www.annavinpadaippugal.info/kadithangal/porkalam_kaana_1.htm,200,kadithangal/porkalam_kaana.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/porkalam_kaana.md
http://www.annavinpadaippugal.info/kadithangal/porkalam_kaana_2.htm,200,kadithangal/porkalam_kaana.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/porkalam_kaana.md
http://www.annavinpadaippugal.info/kadithangal/porkalam_kaana_3.htm,200,kadithangal/porkalam_kaana.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/porkalam_kaana.md
http://www.annavinpadaippugal.info/kadithangal/porutham_1.htm,200,kadithangal/porutham.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/porutham.md
http://www.annavinpadaippugal.info/kadithangal/porutham_2.htm,200,kadithangal/porutham.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/porutham.md
http://www.annavinpadaippugal.info/kadithangal/pulittholum_elivalum_1.htm,200,kadithangal/pulittholum_elivalum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/pulittholum_elivalum.md
http://www.annavinpadaippugal.info/kadithangal/pulittholum_elivalum_2.htm,200,kadithangal/pulittholum_elivalum.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/pulittholum_elivalum.md
http://www.annavinpadaippugal.info/kadithangal/puthiya_padai_1.htm,200,kadithangal/puthiya_padai_1.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/puthiya_padai_1.md
http://www.annavinpadaippugal.info/kadithangal/puthiya_urchagam.htm,200,kadithangal/puthiya_urchagam.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/puthiya_urchagam.md
http://www.annavinpadaippugal.info/kadithangal/puthumai_inbam.htm,200,kadithangal/puthumai_inbam.md,no,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/puthumai_inbam.md
http://www.annavinpadaippugal.info/kadithangal/puthuppa_1.htm,200,kadithangal/puthuppa.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/puthuppa.md
http://www.annavinpadaippugal.info/kadithangal/puthuppa_2.htm,200,kadithangal/puthuppa.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/puthuppa.md
http://www.annavinpadaippugal.info/kadithangal/rajya_sabayil_1_1.htm,200,kadithangal/rajya_sabayil_1.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/rajya_sabayil_1.md
http://www.annavinpadaippugal.info/kadithangal/rajya_sabayil_1_2.htm,200,kadithangal/rajya_sabayil_1.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/rajya_sabayil_1.md
http://www.annavinpadaippugal.info/kadithangal/rajya_sabayil_2_1.htm,200,kadithangal/rajya_sabayil_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/rajya_sabayil_2.md
http://www.annavinpadaippugal.info/kadithangal/rajya_sabayil_2_2.htm,200,kadithangal/rajya_sabayil_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/rajya_sabayil_2.md
http://www.annavinpadaippugal.info/kadithangal/rajya_sabayil_2_3.htm,200,kadithangal/rajya_sabayil_2.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/rajya_sabayil_2.md
http://www.annavinpadaippugal.info/kadithangal/santhanam_araitha_karam_1.htm,200,kadithangal/santhanam_araitha_karam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/santhanam_araitha_karam.md
http://www.annavinpadaippugal.info/kadithangal/santhanam_araitha_karam_2.htm,200,kadithangal/santhanam_araitha_karam.md,yes,covered,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/organized_contents/kadithangal/santhanam_araitha_karam.md
