file,status,direction,reason,tamil_characters,latin_words,source_path,translated_path
katturaigal/bharathan_ezhuthiya.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bharathan_ezhuthiya.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bharathan_ezhuthiya.md
katturaigal/bharathan_ezhuthiya2.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bharathan_ezhuthiya2.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bharathan_ezhuthiya2.md
katturaigal/bharathazhvar.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/bharathazhvar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bharathazhvar.md
katturaigal/biggest_bluff.md,ready,english_to_tamil,English body available,0,1315,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/biggest_bluff.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/biggest_bluff.md
katturaigal/bismark_varugirar.md,ready,tamil_to_english,Tamil body available,6590,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bismark_varugirar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bismark_varugirar.md
katturaigal/blessed_the_spot.md,ready,english_to_tamil,English body available,0,1359,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/blessed_the_spot.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/blessed_the_spot.md
katturaigal/bliss.md,ready,english_to_tamil,English body available,0,714,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bliss.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bliss.md
katturaigal/bommai_manithargal.md,ready,tamil_to_english,Tamil body available,6670,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bommai_manithargal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bommai_manithargal.md
katturaigal/boodevar.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/boodevar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/boodevar.md
katturaigal/bookola_bothanai.md,ready,tamil_to_english,Tamil body available,4225,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bookola_bothanai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bookola_bothanai.md
katturaigal/bothai_theliyattum.md,ready,tamil_to_english,Tamil body available,5116,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bothai_theliyattum.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bothai_theliyattum.md
katturaigal/bridle_the_bureaucracy.md,ready,english_to_tamil,English body available,0,806,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bridle_the_bureaucracy.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bridle_the_bureaucracy.md
katturaigal/british_puthumai.md,ready,tamil_to_english,Tamil body available,6789,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/british_puthumai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/british_puthumai.md
katturaigal/bruce_modern.md,ready,english_to_tamil,English body available,0,1276,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bruce_modern.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bruce_modern.md
katturaigal/brummathejas.md,ready,tamil_to_english,Tamil body available,1673,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/brummathejas.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/brummathejas.md
katturaigal/budhar_punnagai.md,ready,tamil_to_english,Tamil body available,5981,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/budhar_punnagai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/budhar_punnagai.md
katturaigal/bull_boxers_bellow.md,ready,english_to_tamil,English body available,0,1298,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/bull_boxers_bellow.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/bull_boxers_bellow.md
katturaigal/burma_tharum.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/burma_tharum.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/burma_tharum.md
katturaigal/burmavai_paarungal.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/burmavai_paarungal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/burmavai_paarungal.md
katturaigal/butcher_stalls.md,ready,english_to_tamil,English body available,0,1291,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/butcher_stalls.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/butcher_stalls.md
katturaigal/cdnaayagam.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/cdnaayagam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/cdnaayagam.md
katturaigal/chandiran_marai.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/chandiran_marai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/chandiran_marai.md
katturaigal/cheche.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/cheche.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/cheche.md
katturaigal/checoslovokia.md,ready,tamil_to_english,Tamil body available,6695,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/checoslovokia.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/checoslovokia.md
katturaigal/chennayil_bamba.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/chennayil_bamba.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/chennayil_bamba.md
katturaigal/chennayil_karuppu.md,ready,tamil_to_english,Tamil body available,6703,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/chennayil_karuppu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/chennayil_karuppu.md
katturaigal/chennayil_thozhar.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/chennayil_thozhar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/chennayil_thozhar.md
katturaigal/chow_chow.md,ready,tamil_to_english,Tamil body available,2008,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/chow_chow.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/chow_chow.md
katturaigal/collect_your_fees.md,ready,english_to_tamil,English body available,0,1234,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/collect_your_fees.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/collect_your_fees.md
katturaigal/congress_kolagalam.md,ready,tamil_to_english,Tamil body available,2585,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/congress_kolagalam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/congress_kolagalam.md
katturaigal/corp_alangolam.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/corp_alangolam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/corp_alangolam.md
katturaigal/culcutta_kaichal.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/culcutta_kaichal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/culcutta_kaichal.md
katturaigal/culcutta_rasagulla.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/culcutta_rasagulla.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/culcutta_rasagulla.md
katturaigal/cyprus.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/cyprus.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/cyprus.md
katturaigal/dalmiyapuram.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dalmiyapuram.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dalmiyapuram.md
katturaigal/defeated_not_disgraced.md,ready,english_to_tamil,English body available,0,1321,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/defeated_not_disgraced.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/defeated_not_disgraced.md
katturaigal/delhi_kuttu.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/delhi_kuttu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/delhi_kuttu.md
katturaigal/delhiyil_churchil_stalin.md,ready,tamil_to_english,Tamil body available,6656,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/delhiyil_churchil_stalin.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/delhiyil_churchil_stalin.md
katturaigal/devaleelaigal.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/devaleelaigal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/devaleelaigal.md
katturaigal/devamozhi_makkalukku_aen.md,ready,tamil_to_english,Tamil body available,6717,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/devamozhi_makkalukku_aen.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/devamozhi_makkalukku_aen.md
katturaigal/dhalal_dharbar.md,ready,tamil_to_english,Tamil body available,6627,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dhalal_dharbar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dhalal_dharbar.md
katturaigal/dharbar_raagam.md,ready,tamil_to_english,Tamil body available,3495,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dharbar_raagam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dharbar_raagam.md
katturaigal/dharmasangadam.md,ready,tamil_to_english,Tamil body available,6667,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dharmasangadam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dharmasangadam.md
katturaigal/dhayavu_dhatchanyam.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dhayavu_dhatchanyam.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dhayavu_dhatchanyam.md
katturaigal/dilli_santhippu.md,ready,tamil_to_english,Tamil body available,994,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dilli_santhippu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dilli_santhippu.md
katturaigal/ditto.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ditto.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/ditto.md
katturaigal/divanjee_thirupugazh.md,ready,tamil_to_english,Tamil body available,901,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/divanjee_thirupugazh.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/divanjee_thirupugazh.md
katturaigal/doctor_engae.md,ready,tamil_to_english,Tamil body available,6734,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/doctor_engae.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/doctor_engae.md
katturaigal/doctorukku_oru_dose.md,ready,tamil_to_english,Tamil body available,6744,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/doctorukku_oru_dose.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/doctorukku_oru_dose.md
katturaigal/dope.md,ready,english_to_tamil,English body available,0,978,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dope.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dope.md
katturaigal/dracos_democracy.md,ready,english_to_tamil,English body available,0,775,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dracos_democracy.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dracos_democracy.md
katturaigal/dramway_vaelai.md,ready,tamil_to_english,Tamil body available,1594,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dramway_vaelai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dramway_vaelai.md
katturaigal/dravida_munnetra.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dravida_munnetra.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dravida_munnetra.md
katturaigal/dravidamaniyin.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dravidamaniyin.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dravidamaniyin.md
katturaigal/dravidanadu_aluvala.md,ready,tamil_to_english,Tamil body available,2755,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dravidanadu_aluvala.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dravidanadu_aluvala.md
katturaigal/dravidanadu_dravidarukkae.md,ready,tamil_to_english,Tamil body available,2732,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dravidanadu_dravidarukkae.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dravidanadu_dravidarukkae.md
katturaigal/dravidar_thirunaal.md,ready,tamil_to_english,Tamil body available,3500,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/dravidar_thirunaal.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dravidar_thirunaal.md
katturaigal/dravidarum.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/dravidarum.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/dravidarum.md
katturaigal/echarikkai.md,ready,tamil_to_english,Tamil body available,1344,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/echarikkai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/echarikkai.md
katturaigal/echarikkai_piriyar.md,ready,tamil_to_english,Tamil body available,6668,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/echarikkai_piriyar.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/echarikkai_piriyar.md
katturaigal/edakku_panni.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/edakku_panni.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/edakku_panni.md
katturaigal/ediyan_dollat.md,ready,tamil_to_english,Tamil body available,6765,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ediyan_dollat.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/ediyan_dollat.md
katturaigal/egathipathyam_ozhiga.md,ready,tamil_to_english,Tamil body available,6674,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/egathipathyam_ozhiga.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/egathipathyam_ozhiga.md
katturaigal/ellai_gandhi.md,ready,tamil_to_english,Tamil body available,1201,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/ellai_gandhi.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/ellai_gandhi.md
katturaigal/ellam_eesan.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/ellam_eesan.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/ellam_eesan.md
katturaigal/en_nandri.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/en_nandri.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/en_nandri.md
katturaigal/en_vaazhthu.md,translated,complete,existing translated output,0,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/ocr_text_corrected/katturaigal/en_vaazhthu.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/en_vaazhthu.md
katturaigal/enathu_aasiriyarai.md,ready,tamil_to_english,Tamil body available,3251,0,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/md_pages/katturaigal/enathu_aasiriyarai.md,/Users/pugazhendhirajendran/Documents/Codex/2026-07-09/https-www-annavinpadaippugal-info/outputs/annavin_text_extractor/translated_contents/katturaigal/enathu_aasiriyarai.md
